Symbol,Date,Close,Sector
AMZN,2019-07-22,98.55699920654295,Consumer Discretionary
AMZN,2019-07-23,99.79949951171876,Consumer Discretionary
AMZN,2019-07-24,98.46499633789062,Consumer Discretionary
AMZN,2019-07-25,100.0500030517578,Consumer Discretionary
AMZN,2019-07-26,97.0999984741211,Consumer Discretionary
AMZN,2019-07-29,96.5,Consumer Discretionary
AMZN,2019-07-30,94.55599975585938,Consumer Discretionary
AMZN,2019-07-31,94.90550231933594,Consumer Discretionary
AMZN,2019-08-01,93.58599853515624,Consumer Discretionary
AMZN,2019-08-02,92.25350189208984,Consumer Discretionary
AMZN,2019-08-05,88.51100158691406,Consumer Discretionary
AMZN,2019-08-06,89.61150360107422,Consumer Discretionary
AMZN,2019-08-07,88.69950103759766,Consumer Discretionary
AMZN,2019-08-08,90.3000030517578,Consumer Discretionary
AMZN,2019-08-09,91.44750213623048,Consumer Discretionary
AMZN,2019-08-12,89.79949951171875,Consumer Discretionary
AMZN,2019-08-13,89.1500015258789,Consumer Discretionary
AMZN,2019-08-14,89.65049743652344,Consumer Discretionary
AMZN,2019-08-15,89.09950256347656,Consumer Discretionary
AMZN,2019-08-16,89.64450073242188,Consumer Discretionary
AMZN,2019-08-19,90.90399932861328,Consumer Discretionary
AMZN,2019-08-20,90.7249984741211,Consumer Discretionary
AMZN,2019-08-21,90.96949768066406,Consumer Discretionary
AMZN,2019-08-22,91.4000015258789,Consumer Discretionary
AMZN,2019-08-23,89.65149688720703,Consumer Discretionary
AMZN,2019-08-26,88.34549713134766,Consumer Discretionary
AMZN,2019-08-27,88.7864990234375,Consumer Discretionary
AMZN,2019-08-28,87.75,Consumer Discretionary
AMZN,2019-08-29,89.1500015258789,Consumer Discretionary
AMZN,2019-08-30,89.87449645996094,Consumer Discretionary
AMZN,2019-09-03,88.5,Consumer Discretionary
AMZN,2019-09-04,90.25,Consumer Discretionary
AMZN,2019-09-05,91.09750366210938,Consumer Discretionary
AMZN,2019-09-06,91.91100311279295,Consumer Discretionary
AMZN,2019-09-09,92.0500030517578,Consumer Discretionary
AMZN,2019-09-10,91.1374969482422,Consumer Discretionary
AMZN,2019-09-11,90.60700225830078,Consumer Discretionary
AMZN,2019-09-12,91.88150024414062,Consumer Discretionary
AMZN,2019-09-13,92.10050201416016,Consumer Discretionary
AMZN,2019-09-16,91.20099639892578,Consumer Discretionary
AMZN,2019-09-17,90.35399627685548,Consumer Discretionary
AMZN,2019-09-18,90.85199737548828,Consumer Discretionary
AMZN,2019-09-19,91.0510025024414,Consumer Discretionary
AMZN,2019-09-20,91.08550262451172,Consumer Discretionary
AMZN,2019-09-23,88.8499984741211,Consumer Discretionary
AMZN,2019-09-24,89.53050231933594,Consumer Discretionary
AMZN,2019-09-25,87.36799621582031,Consumer Discretionary
AMZN,2019-09-26,88.1395034790039,Consumer Discretionary
AMZN,2019-09-27,87.4000015258789,Consumer Discretionary
AMZN,2019-09-30,86.34950256347656,Consumer Discretionary
AMZN,2019-10-01,87.30000305175781,Consumer Discretionary
AMZN,2019-10-02,86.38700103759766,Consumer Discretionary
AMZN,2019-10-03,85.6500015258789,Consumer Discretionary
AMZN,2019-10-04,86.3010025024414,Consumer Discretionary
AMZN,2019-10-07,86.58149719238281,Consumer Discretionary
AMZN,2019-10-08,86.12449645996094,Consumer Discretionary
AMZN,2019-10-09,85.98049926757812,Consumer Discretionary
AMZN,2019-10-10,86.26200103759766,Consumer Discretionary
AMZN,2019-10-11,87.14600372314453,Consumer Discretionary
AMZN,2019-10-14,86.44550323486328,Consumer Discretionary
AMZN,2019-10-15,87.10700225830078,Consumer Discretionary
AMZN,2019-10-16,88.66649627685547,Consumer Discretionary
AMZN,2019-10-17,89.82450103759766,Consumer Discretionary
AMZN,2019-10-18,89.38999938964844,Consumer Discretionary
AMZN,2019-10-21,88.48300170898438,Consumer Discretionary
AMZN,2019-10-22,89.40750122070312,Consumer Discretionary
AMZN,2019-10-23,88.06500244140625,Consumer Discretionary
AMZN,2019-10-24,88.55449676513672,Consumer Discretionary
AMZN,2019-10-25,84.87750244140625,Consumer Discretionary
AMZN,2019-10-28,87.40299987792969,Consumer Discretionary
AMZN,2019-10-29,88.7405014038086,Consumer Discretionary
AMZN,2019-10-30,88.01200103759766,Consumer Discretionary
AMZN,2019-10-31,88.79949951171875,Consumer Discretionary
AMZN,2019-11-01,89.40049743652344,Consumer Discretionary
AMZN,2019-11-04,90.05049896240234,Consumer Discretionary
AMZN,2019-11-05,90.45800018310548,Consumer Discretionary
AMZN,2019-11-06,90.05000305175781,Consumer Discretionary
AMZN,2019-11-07,90.18800354003906,Consumer Discretionary
AMZN,2019-11-08,89.39450073242188,Consumer Discretionary
AMZN,2019-11-11,88.9000015258789,Consumer Discretionary
AMZN,2019-11-12,88.73300170898438,Consumer Discretionary
AMZN,2019-11-13,88.66950225830078,Consumer Discretionary
AMZN,2019-11-14,87.57150268554688,Consumer Discretionary
AMZN,2019-11-15,88.00250244140625,Consumer Discretionary
AMZN,2019-11-18,86.91500091552734,Consumer Discretionary
AMZN,2019-11-19,87.84950256347656,Consumer Discretionary
AMZN,2019-11-20,87.45700073242188,Consumer Discretionary
AMZN,2019-11-21,87.1500015258789,Consumer Discretionary
AMZN,2019-11-22,86.95099639892578,Consumer Discretionary
AMZN,2019-11-25,87.6624984741211,Consumer Discretionary
AMZN,2019-11-26,88.99600219726562,Consumer Discretionary
AMZN,2019-11-27,90.05000305175781,Consumer Discretionary
AMZN,2019-11-29,90.88899993896484,Consumer Discretionary
AMZN,2019-12-02,90.22000122070312,Consumer Discretionary
AMZN,2019-12-03,88.0,Consumer Discretionary
AMZN,2019-12-04,88.70050048828125,Consumer Discretionary
AMZN,2019-12-05,88.17500305175781,Consumer Discretionary
AMZN,2019-12-06,87.55999755859375,Consumer Discretionary
AMZN,2019-12-09,87.53299713134766,Consumer Discretionary
AMZN,2019-12-10,87.37000274658203,Consumer Discretionary
AMZN,2019-12-11,87.08350372314453,Consumer Discretionary
AMZN,2019-12-12,87.5,Consumer Discretionary
AMZN,2019-12-13,88.25,Consumer Discretionary
AMZN,2019-12-16,88.3499984741211,Consumer Discretionary
AMZN,2019-12-17,88.90049743652344,Consumer Discretionary
AMZN,2019-12-18,89.7509994506836,Consumer Discretionary
AMZN,2019-12-19,89.0250015258789,Consumer Discretionary
AMZN,2019-12-20,89.98100280761719,Consumer Discretionary
AMZN,2019-12-23,89.41300201416016,Consumer Discretionary
AMZN,2019-12-24,89.69049835205078,Consumer Discretionary
AMZN,2019-12-26,90.05049896240234,Consumer Discretionary
AMZN,2019-12-27,94.14600372314452,Consumer Discretionary
AMZN,2019-12-30,93.6999969482422,Consumer Discretionary
AMZN,2019-12-31,92.0999984741211,Consumer Discretionary
AMZN,2020-01-02,93.75,Consumer Discretionary
AMZN,2020-01-03,93.2249984741211,Consumer Discretionary
AMZN,2020-01-06,93.0,Consumer Discretionary
AMZN,2020-01-07,95.2249984741211,Consumer Discretionary
AMZN,2020-01-08,94.9020004272461,Consumer Discretionary
AMZN,2020-01-09,95.49449920654295,Consumer Discretionary
AMZN,2020-01-10,95.26850128173828,Consumer Discretionary
AMZN,2020-01-13,94.56549835205078,Consumer Discretionary
AMZN,2020-01-14,94.29399871826172,Consumer Discretionary
AMZN,2020-01-15,93.6125030517578,Consumer Discretionary
AMZN,2020-01-16,94.14949798583984,Consumer Discretionary
AMZN,2020-01-17,94.29450225830078,Consumer Discretionary
AMZN,2020-01-21,93.25,Consumer Discretionary
AMZN,2020-01-22,94.80449676513672,Consumer Discretionary
AMZN,2020-01-23,94.25550079345705,Consumer Discretionary
AMZN,2020-01-24,94.56849670410156,Consumer Discretionary
AMZN,2020-01-27,91.0,Consumer Discretionary
AMZN,2020-01-28,92.0250015258789,Consumer Discretionary
AMZN,2020-01-29,93.1999969482422,Consumer Discretionary
AMZN,2020-01-30,92.9000015258789,Consumer Discretionary
AMZN,2020-01-31,102.57350158691406,Consumer Discretionary
AMZN,2020-02-03,100.52999877929688,Consumer Discretionary
AMZN,2020-02-04,101.49400329589844,Consumer Discretionary
AMZN,2020-02-05,103.5510025024414,Consumer Discretionary
AMZN,2020-02-06,102.0510025024414,Consumer Discretionary
AMZN,2020-02-07,102.09950256347656,Consumer Discretionary
AMZN,2020-02-10,104.25050354003906,Consumer Discretionary
AMZN,2020-02-11,107.54499816894533,Consumer Discretionary
AMZN,2020-02-12,108.16000366210938,Consumer Discretionary
AMZN,2020-02-13,107.24949645996094,Consumer Discretionary
AMZN,2020-02-14,107.78399658203124,Consumer Discretionary
AMZN,2020-02-18,106.2509994506836,Consumer Discretionary
AMZN,2020-02-19,108.38999938964844,Consumer Discretionary
AMZN,2020-02-20,108.65350341796876,Consumer Discretionary
AMZN,2020-02-21,107.10749816894533,Consumer Discretionary
AMZN,2020-02-24,100.15899658203124,Consumer Discretionary
AMZN,2020-02-25,101.3209991455078,Consumer Discretionary
AMZN,2020-02-26,98.51399993896484,Consumer Discretionary
AMZN,2020-02-27,96.71900177001952,Consumer Discretionary
AMZN,2020-02-28,90.73149871826172,Consumer Discretionary
AMZN,2020-03-02,95.32450103759766,Consumer Discretionary
AMZN,2020-03-03,98.76850128173828,Consumer Discretionary
AMZN,2020-03-04,97.32849884033205,Consumer Discretionary
AMZN,2020-03-05,96.6500015258789,Consumer Discretionary
AMZN,2020-03-06,93.75,Consumer Discretionary
AMZN,2020-03-09,88.69300079345703,Consumer Discretionary
AMZN,2020-03-10,93.54399871826172,Consumer Discretionary
AMZN,2020-03-11,92.89250183105467,Consumer Discretionary
AMZN,2020-03-12,86.0989990234375,Consumer Discretionary
AMZN,2020-03-13,87.75,Consumer Discretionary
AMZN,2020-03-16,82.07550048828125,Consumer Discretionary
AMZN,2020-03-17,88.77349853515625,Consumer Discretionary
AMZN,2020-03-18,87.5,Consumer Discretionary
AMZN,2020-03-19,93.0,Consumer Discretionary
AMZN,2020-03-20,96.31549835205078,Consumer Discretionary
AMZN,2020-03-23,91.3874969482422,Consumer Discretionary
AMZN,2020-03-24,97.5749969482422,Consumer Discretionary
AMZN,2020-03-25,96.03450012207033,Consumer Discretionary
AMZN,2020-03-26,95.0999984741211,Consumer Discretionary
AMZN,2020-03-27,96.54299926757812,Consumer Discretionary
AMZN,2020-03-30,96.1415023803711,Consumer Discretionary
AMZN,2020-03-31,98.21749877929688,Consumer Discretionary
AMZN,2020-04-01,96.64849853515624,Consumer Discretionary
AMZN,2020-04-02,95.08200073242188,Consumer Discretionary
AMZN,2020-04-03,95.55750274658205,Consumer Discretionary
AMZN,2020-04-06,96.8000030517578,Consumer Discretionary
AMZN,2020-04-07,100.85549926757812,Consumer Discretionary
AMZN,2020-04-08,101.0500030517578,Consumer Discretionary
AMZN,2020-04-09,102.21499633789062,Consumer Discretionary
AMZN,2020-04-13,102.0,Consumer Discretionary
AMZN,2020-04-14,110.02349853515624,Consumer Discretionary
AMZN,2020-04-15,112.88400268554688,Consumer Discretionary
AMZN,2020-04-16,117.3000030517578,Consumer Discretionary
AMZN,2020-04-17,118.6165008544922,Consumer Discretionary
AMZN,2020-04-20,119.49749755859376,Consumer Discretionary
AMZN,2020-04-21,120.83049774169922,Consumer Discretionary
AMZN,2020-04-22,118.4499969482422,Consumer Discretionary
AMZN,2020-04-23,119.9990005493164,Consumer Discretionary
AMZN,2020-04-24,120.8499984741211,Consumer Discretionary
AMZN,2020-04-27,122.16000366210938,Consumer Discretionary
AMZN,2020-04-28,118.6050033569336,Consumer Discretionary
AMZN,2020-04-29,116.50050354003906,Consumer Discretionary
AMZN,2020-04-30,120.99199676513672,Consumer Discretionary
AMZN,2020-05-01,116.83999633789062,Consumer Discretionary
AMZN,2020-05-04,112.81900024414062,Consumer Discretionary
AMZN,2020-05-05,117.0,Consumer Discretionary
AMZN,2020-05-06,116.47200012207033,Consumer Discretionary
AMZN,2020-05-07,118.73899841308594,Consumer Discretionary
AMZN,2020-05-08,118.60700225830078,Consumer Discretionary
AMZN,2020-05-11,118.73500061035156,Consumer Discretionary
AMZN,2020-05-12,120.59249877929688,Consumer Discretionary
AMZN,2020-05-13,118.33999633789062,Consumer Discretionary
AMZN,2020-05-14,118.05049896240234,Consumer Discretionary
AMZN,2020-05-15,118.4260025024414,Consumer Discretionary
AMZN,2020-05-18,120.21749877929688,Consumer Discretionary
AMZN,2020-05-19,121.4915008544922,Consumer Discretionary
AMZN,2020-05-20,123.89350128173828,Consumer Discretionary
AMZN,2020-05-21,125.0,Consumer Discretionary
AMZN,2020-05-22,122.75050354003906,Consumer Discretionary
AMZN,2020-05-26,122.9000015258789,Consumer Discretionary
AMZN,2020-05-27,120.24949645996094,Consumer Discretionary
AMZN,2020-05-28,119.21649932861328,Consumer Discretionary
AMZN,2020-05-29,120.7969970703125,Consumer Discretionary
AMZN,2020-06-01,122.4000015258789,Consumer Discretionary
AMZN,2020-06-02,123.3499984741211,Consumer Discretionary
AMZN,2020-06-03,123.40049743652344,Consumer Discretionary
AMZN,2020-06-04,123.87149810791016,Consumer Discretionary
AMZN,2020-06-05,122.22550201416016,Consumer Discretionary
AMZN,2020-06-08,125.01000213623048,Consumer Discretionary
AMZN,2020-06-09,126.47200012207033,Consumer Discretionary
AMZN,2020-06-10,132.25,Consumer Discretionary
AMZN,2020-06-11,130.1750030517578,Consumer Discretionary
AMZN,2020-06-12,130.0605010986328,Consumer Discretionary
AMZN,2020-06-15,126.33000183105467,Consumer Discretionary
AMZN,2020-06-16,131.0,Consumer Discretionary
AMZN,2020-06-17,132.375,Consumer Discretionary
AMZN,2020-06-18,132.35049438476562,Consumer Discretionary
AMZN,2020-06-19,133.9040069580078,Consumer Discretionary
AMZN,2020-06-22,134.22500610351562,Consumer Discretionary
AMZN,2020-06-23,136.30099487304688,Consumer Discretionary
AMZN,2020-06-24,139.0,Consumer Discretionary
AMZN,2020-06-25,136.9774932861328,Consumer Discretionary
AMZN,2020-06-26,138.7530059814453,Consumer Discretionary
AMZN,2020-06-29,134.50050354003906,Consumer Discretionary
AMZN,2020-06-30,134.2534942626953,Consumer Discretionary
AMZN,2020-07-01,137.89950561523438,Consumer Discretionary
AMZN,2020-07-02,145.60049438476562,Consumer Discretionary
AMZN,2020-07-06,146.74850463867188,Consumer Discretionary
AMZN,2020-07-07,152.92750549316406,Consumer Discretionary
AMZN,2020-07-08,151.1304931640625,Consumer Discretionary
AMZN,2020-07-09,155.79949951171875,Consumer Discretionary
AMZN,2020-07-10,159.58799743652344,Consumer Discretionary
AMZN,2020-07-13,162.55299377441406,Consumer Discretionary
AMZN,2020-07-14,154.4499969482422,Consumer Discretionary
AMZN,2020-07-15,154.01150512695312,Consumer Discretionary
AMZN,2020-07-16,148.55299377441406,Consumer Discretionary
AMZN,2020-07-17,150.4499969482422,Consumer Discretionary
AMZN,2020-07-20,150.00999450683594,Consumer Discretionary
AMZN,2020-07-21,161.62449645996094,Consumer Discretionary
AMZN,2020-07-22,156.25,Consumer Discretionary
AMZN,2020-07-23,154.9134979248047,Consumer Discretionary
AMZN,2020-07-24,146.5,Consumer Discretionary
AMZN,2020-07-27,153.10000610351562,Consumer Discretionary
AMZN,2020-07-28,152.7135009765625,Consumer Discretionary
AMZN,2020-07-29,151.54949951171875,Consumer Discretionary
AMZN,2020-07-30,150.6999969482422,Consumer Discretionary
AMZN,2020-07-31,162.1999969482422,Consumer Discretionary
AMZN,2020-08-03,159.02549743652344,Consumer Discretionary
AMZN,2020-08-04,155.0605010986328,Consumer Discretionary
AMZN,2020-08-05,157.18850708007812,Consumer Discretionary
AMZN,2020-08-06,159.71800231933594,Consumer Discretionary
AMZN,2020-08-07,161.20050048828125,Consumer Discretionary
AMZN,2020-08-10,158.5155029296875,Consumer Discretionary
AMZN,2020-08-11,155.66000366210938,Consumer Discretionary
AMZN,2020-08-12,155.39999389648438,Consumer Discretionary
AMZN,2020-08-13,159.14950561523438,Consumer Discretionary
AMZN,2020-08-14,158.90899658203125,Consumer Discretionary
AMZN,2020-08-17,158.656005859375,Consumer Discretionary
AMZN,2020-08-18,160.60000610351562,Consumer Discretionary
AMZN,2020-08-19,165.15049743652344,Consumer Discretionary
AMZN,2020-08-20,162.60000610351562,Consumer Discretionary
AMZN,2020-08-21,164.75,Consumer Discretionary
AMZN,2020-08-24,165.50750732421875,Consumer Discretionary
AMZN,2020-08-25,164.74949645996094,Consumer Discretionary
AMZN,2020-08-26,167.5554962158203,Consumer Discretionary
AMZN,2020-08-27,172.50250244140625,Consumer Discretionary
AMZN,2020-08-28,171.14999389648438,Consumer Discretionary
AMZN,2020-08-31,170.44949340820312,Consumer Discretionary
AMZN,2020-09-01,174.47900390625,Consumer Discretionary
AMZN,2020-09-02,177.35000610351562,Consumer Discretionary
AMZN,2020-09-03,174.25,Consumer Discretionary
AMZN,2020-09-04,165.89999389648438,Consumer Discretionary
AMZN,2020-09-08,157.1999969482422,Consumer Discretionary
AMZN,2020-09-09,160.14950561523438,Consumer Discretionary
AMZN,2020-09-10,165.36099243164062,Consumer Discretionary
AMZN,2020-09-11,160.4344940185547,Consumer Discretionary
AMZN,2020-09-14,158.64700317382812,Consumer Discretionary
AMZN,2020-09-15,156.80799865722656,Consumer Discretionary
AMZN,2020-09-16,158.99949645996094,Consumer Discretionary
AMZN,2020-09-17,150.46249389648438,Consumer Discretionary
AMZN,2020-09-18,151.58700561523438,Consumer Discretionary
AMZN,2020-09-21,145.3249969482422,Consumer Discretionary
AMZN,2020-09-22,151.69200134277344,Consumer Discretionary
AMZN,2020-09-23,156.02149963378906,Consumer Discretionary
AMZN,2020-09-24,148.88949584960938,Consumer Discretionary
AMZN,2020-09-25,152.7429962158203,Consumer Discretionary
AMZN,2020-09-28,157.4425048828125,Consumer Discretionary
AMZN,2020-09-29,158.76950073242188,Consumer Discretionary
AMZN,2020-09-30,157.0570068359375,Consumer Discretionary
AMZN,2020-10-01,160.39999389648438,Consumer Discretionary
AMZN,2020-10-02,157.68150329589844,Consumer Discretionary
AMZN,2020-10-05,157.29200744628906,Consumer Discretionary
AMZN,2020-10-06,158.25,Consumer Discretionary
AMZN,2020-10-07,156.75,Consumer Discretionary
AMZN,2020-10-08,161.24949645996094,Consumer Discretionary
AMZN,2020-10-09,160.5,Consumer Discretionary
AMZN,2020-10-12,167.4969940185547,Consumer Discretionary
AMZN,2020-10-13,173.39950561523438,Consumer Discretionary
AMZN,2020-10-14,172.35000610351562,Consumer Discretionary
AMZN,2020-10-15,164.60049438476562,Consumer Discretionary
AMZN,2020-10-16,168.1614990234375,Consumer Discretionary
AMZN,2020-10-19,164.98049926757812,Consumer Discretionary
AMZN,2020-10-20,161.11399841308594,Consumer Discretionary
AMZN,2020-10-21,160.625,Consumer Discretionary
AMZN,2020-10-22,159.49349975585938,Consumer Discretionary
AMZN,2020-10-23,159.5500030517578,Consumer Discretionary
AMZN,2020-10-26,159.93699645996094,Consumer Discretionary
AMZN,2020-10-27,161.2469940185547,Consumer Discretionary
AMZN,2020-10-28,162.46499633789062,Consumer Discretionary
AMZN,2020-10-29,160.06350708007812,Consumer Discretionary
AMZN,2020-10-30,157.8874969482422,Consumer Discretionary
AMZN,2020-11-02,153.08700561523438,Consumer Discretionary
AMZN,2020-11-03,150.92649841308594,Consumer Discretionary
AMZN,2020-11-04,157.99949645996094,Consumer Discretionary
AMZN,2020-11-05,165.99850463867188,Consumer Discretionary
AMZN,2020-11-06,165.23199462890625,Consumer Discretionary
AMZN,2020-11-09,161.55149841308594,Consumer Discretionary
AMZN,2020-11-10,154.75100708007812,Consumer Discretionary
AMZN,2020-11-11,153.08900451660156,Consumer Discretionary
AMZN,2020-11-12,157.99749755859375,Consumer Discretionary
AMZN,2020-11-13,156.10000610351562,Consumer Discretionary
AMZN,2020-11-16,154.66000366210938,Consumer Discretionary
AMZN,2020-11-17,159.177001953125,Consumer Discretionary
AMZN,2020-11-18,156.6999969482422,Consumer Discretionary
AMZN,2020-11-19,155.2655029296875,Consumer Discretionary
AMZN,2020-11-20,155.8509979248047,Consumer Discretionary
AMZN,2020-11-23,155.8350067138672,Consumer Discretionary
AMZN,2020-11-24,155.02499389648438,Consumer Discretionary
AMZN,2020-11-25,157.093505859375,Consumer Discretionary
AMZN,2020-11-27,160.56300354003906,Consumer Discretionary
AMZN,2020-11-30,160.4239959716797,Consumer Discretionary
AMZN,2020-12-01,159.4250030517578,Consumer Discretionary
AMZN,2020-12-02,161.08250427246094,Consumer Discretionary
AMZN,2020-12-03,160.2729949951172,Consumer Discretionary
AMZN,2020-12-04,159.91050720214844,Consumer Discretionary
AMZN,2020-12-07,157.82400512695312,Consumer Discretionary
AMZN,2020-12-08,157.94500732421875,Consumer Discretionary
AMZN,2020-12-09,158.39450073242188,Consumer Discretionary
